wafer_id,line,step,chamber,recipe,process_time_min,waiting_time_min,temperature_c,pressure_bar,humidity_pct,equipment_age_years,timestamp,day
W0239,L1,implant,I2,R401,6.5,2.8,181.8,3.07,46.0,4.3,2026-05-24 23:48:45.278817,23
W0240,L2,litho,C3,R101,11.7,1.5,163.7,2.87,57.0,11.9,2026-05-24 17:51:34.339825,23
W0240,L2,etch,E1,R202,15.0,2.3,164.8,2.91,45.2,8.7,2026-05-24 06:11:26.583121,23
W0240,L2,deposit,D2,R301,14.8,2.0,203.2,2.92,54.7,2.4,2026-05-24 07:37:20.375501,23
W0240,L2,implant,I1,R401,7.9,1.7,171.8,2.97,49.7,3.8,2026-05-24 02:11:25.624687,23
W0241,L1,litho,C2,R102,5.4,0.7,167.3,3.04,47.3,8.1,2026-05-25 16:11:31.280552,24
W0241,L1,etch,E2,R202,11.3,0.7,162.5,3.19,49.7,6.7,2026-05-25 15:19:33.348499,24
W0241,L1,deposit,D2,R301,7.9,2.8,204.1,2.84,50.3,10.1,2026-05-25 12:15:57.332984,24
W0241,L1,implant,I2,R401,13.1,0.9,182.3,3.18,42.4,2.7,2026-05-25 07:06:21.399021,24
W0242,L3,litho,C2,R102,7.0,2.8,162.2,3.0,55.6,6.7,2026-05-25 06:07:47.435100,24
W0242,L3,etch,E2,R201,7.4,1.8,186.3,2.92,42.3,8.3,2026-05-25 03:24:50.910629,24
W0242,L3,deposit,D2,R301,12.8,2.9,161.0,2.86,55.2,7.4,2026-05-25 16:53:52.739302,24
W0242,L3,implant,I2,R401,13.7,1.9,218.1,3.2,52.5,11.3,2026-05-25 04:07:30.870394,24
W0243,L1,litho,C1,R101,6.2,1.0,190.0,3.0,60.0,5.0,2026-05-25 18:01:02.786494,24
W0243,L1,etch,E1,R202,9.9,2.0,189.5,3.1,53.6,7.7,2026-05-25 21:59:45.609803,24
W0243,L1,deposit,D2,R301,13.0,1.3,164.0,3.04,40.9,6.9,2026-05-25 21:55:56.991201,24
W0243,L1,implant,I2,R401,9.5,2.6,170.7,3.12,41.6,9.5,2026-05-25 10:24:28.287527,24
W0244,L2,litho,C2,R101,6.3,0.7,192.6,2.98,53.1,9.9,2026-05-25 08:56:26.117401,24
W0244,L2,etch,E1,R202,7.1,1.1,167.8,3.0,52.9,3.4,2026-05-25 08:07:35.176113,24
W0244,L2,deposit,D2,R301,8.4,0.9,185.8,3.0,53.0,7.1,2026-05-25 16:58:43.468583,24
W0244,L2,implant,I1,R401,5.9,2.9,212.8,3.09,40.2,11.3,2026-05-25 20:51:33.927699,24
W0245,L2,litho,C1,R102,8.1,1.7,189.3,3.17,46.7,11.9,2026-05-25 07:50:35.000857,24
W0245,L2,etch,E1,R201,14.5,2.8,201.5,3.13,52.4,8.7,2026-05-25 05:00:54.441414,24
W0245,L2,deposit,D2,R301,9.5,0.8,216.7,3.18,45.5,6.7,2026-05-25 15:39:31.054181,24
W0245,L2,implant,I1,R401,12.8,2.5,175.1,3.07,58.7,5.4,2026-05-25 04:51:00.584942,24
W0246,L2,litho,C2,R102,12.6,2.9,206.4,3.13,45.2,6.9,2026-05-25 11:54:39.666646,24
W0246,L2,etch,E1,R201,13.2,2.3,193.8,2.87,52.8,12.0,2026-05-25 02:23:11.163903,24
W0246,L2,deposit,D1,R301,11.6,2.8,208.6,2.88,53.9,11.8,2026-05-25 00:00:58.958559,24
W0246,L2,implant,I1,R401,5.9,1.8,170.9,3.17,58.4,11.9,2026-05-25 10:47:56.500390,24
W0247,L3,litho,C2,R102,11.7,1.6,160.3,2.91,53.8,5.4,2026-05-25 19:03:16.282372,24
W0247,L3,etch,E2,R202,14.0,1.0,191.4,3.11,51.1,8.4,2026-05-25 05:12:28.474187,24
W0247,L3,deposit,D1,R301,8.3,2.7,217.8,3.04,53.4,4.5,2026-05-25 14:58:26.487994,24
W0247,L3,implant,I2,R401,8.8,0.6,178.3,2.97,55.9,8.8,2026-05-25 19:18:49.437433,24
W0248,L3,litho,C2,R101,5.3,2.5,164.2,3.11,42.7,3.1,2026-05-25 16:09:03.977427,24
W0248,L3,etch,E1,R202,6.5,0.6,196.2,3.1,50.7,5.3,2026-05-25 07:18:19.934934,24
W0248,L3,deposit,D1,R301,12.4,2.9,199.4,2.96,45.2,3.7,2026-05-25 10:01:10.709283,24
W0248,L3,implant,I2,R401,12.5,2.1,202.5,3.0,44.0,7.7,2026-05-25 17:30:29.205721,24
W0249,L1,litho,C3,R102,7.8,0.9,183.7,3.07,50.3,7.9,2026-05-25 09:03:52.685235,24
W0249,L1,etch,E1,R201,14.2,1.0,183.5,3.0,53.5,5.3,2026-05-25 13:14:02.235507,24
W0249,L1,deposit,D1,R301,6.0,1.9,210.5,3.11,51.9,4.9,2026-05-25 18:26:04.534093,24
W0249,L1,implant,I1,R401,13.8,2.1,210.5,2.99,42.6,10.5,2026-05-25 15:26:05.893833,24
W0250,L1,litho,C1,R102,13.9,1.1,169.2,2.83,47.4,7.8,2026-05-25 21:38:42.029029,24
W0250,L1,etch,E2,R201,12.1,0.7,201.6,2.95,40.4,3.7,2026-05-25 14:53:55.885639,24
W0250,L1,deposit,D2,R301,9.7,2.8,175.1,3.14,49.9,6.7,2026-05-25 21:20:22.767766,24
W0250,L1,implant,I2,R401,5.8,2.6,208.0,2.92,43.6,8.5,2026-05-25 06:08:04.202214,24
W0251,L2,litho,C3,R102,10.6,1.8,206.3,2.9,47.1,11.4,2026-05-26 15:53:43.102539,25
W0251,L2,etch,E1,R201,5.0,1.6,197.7,2.98,56.1,6.0,2026-05-26 06:18:31.286069,25
W0251,L2,deposit,D1,R301,13.4,0.6,187.0,2.9,54.7,8.7,2026-05-26 18:49:13.381805,25
W0251,L2,implant,I2,R401,12.6,2.4,180.4,2.98,59.3,2.9,2026-05-26 08:00:02.610857,25
W0252,L2,litho,C3,R102,12.7,2.8,198.1,3.06,43.8,10.8,2026-05-26 13:50:50.466917,25
W0252,L2,etch,E1,R201,13.3,2.0,169.3,2.85,44.2,3.0,2026-05-26 10:41:13.668993,25
W0252,L2,deposit,D1,R301,6.3,2.2,161.6,3.06,51.0,8.5,2026-05-26 13:14:26.585753,25
W0252,L2,implant,I2,R401,5.5,1.7,219.8,2.95,51.6,9.2,2026-05-26 14:58:15.640193,25
W0253,L1,litho,C1,R101,5.1,1.6,203.9,2.93,51.2,10.5,2026-05-26 17:31:04.116835,25
W0253,L1,etch,E1,R202,6.2,1.6,216.8,3.07,54.9,4.9,2026-05-26 08:59:13.881043,25
W0253,L1,deposit,D1,R301,7.0,0.9,212.4,2.94,48.9,2.5,2026-05-26 06:51:50.445413,25
W0253,L1,implant,I1,R401,12.4,2.2,189.3,3.13,54.1,10.8,2026-05-26 00:02:23.967046,25
W0254,L2,litho,C2,R101,13.1,0.6,173.7,3.06,55.0,2.4,2026-05-26 15:28:58.861242,25
W0254,L2,etch,E1,R201,6.6,2.6,176.7,2.88,54.2,3.4,2026-05-26 17:22:00.956867,25
W0254,L2,deposit,D1,R301,9.2,1.0,173.5,3.09,46.9,2.9,2026-05-26 08:09:09.018451,25
W0254,L2,implant,I1,R401,13.0,1.5,168.1,3.05,59.5,10.2,2026-05-26 11:24:25.605082,25
W0255,L1,litho,C3,R102,8.5,1.5,215.6,2.92,58.0,11.5,2026-05-26 11:13:53.089479,25
W0255,L1,etch,E2,R201,10.5,1.6,201.7,2.86,42.5,11.9,2026-05-26 05:31:53.968067,25
W0255,L1,deposit,D2,R301,11.9,1.4,191.6,3.1,52.3,3.4,2026-05-26 12:03:55.945612,25
W0255,L1,implant,I2,R401,9.4,2.2,208.4,3.11,43.2,4.0,2026-05-26 05:30:18.727131,25
W0256,L1,litho,C3,R102,5.4,2.5,210.0,3.19,49.0,7.3,2026-05-26 09:36:56.738017,25
W0256,L1,etch,E1,R202,7.4,2.6,180.1,2.93,50.7,11.3,2026-05-26 07:06:39.561964,25
W0256,L1,deposit,D1,R301,13.3,1.2,192.3,2.9,45.3,5.2,2026-05-26 08:13:20.103485,25
W0256,L1,implant,I1,R401,14.3,1.2,197.9,2.86,55.1,3.1,2026-05-26 10:32:43.562337,25
W0257,L1,litho,C3,R102,7.7,1.5,216.1,2.94,59.3,10.6,2026-05-26 10:17:19.490089,25
W0257,L1,etch,E2,R202,6.6,1.1,189.1,2.94,44.4,4.4,2026-05-26 23:34:18.116629,25
W0257,L1,deposit,D1,R301,6.4,1.8,193.7,2.89,41.5,2.4,2026-05-26 20:45:46.474363,25
W0257,L1,implant,I1,R401,9.3,2.9,192.2,3.02,49.6,11.7,2026-05-26 06:02:20.269103,25
W0258,L2,litho,C1,R102,5.9,1.7,193.6,2.86,52.7,2.5,2026-05-26 17:49:57.642091,25
W0258,L2,etch,E2,R201,5.7,2.2,172.0,3.08,49.6,6.8,2026-05-26 16:34:25.478009,25
W0258,L2,deposit,D1,R301,7.0,2.4,183.8,3.01,40.1,6.6,2026-05-26 19:32:30.722814,25
W0258,L2,implant,I2,R401,9.0,1.2,206.7,2.9,53.8,7.8,2026-05-26 00:13:15.291512,25
W0259,L3,litho,C2,R101,12.5,1.0,184.3,3.18,54.6,9.0,2026-05-26 01:29:01.866969,25
W0259,L3,etch,E2,R202,5.6,1.1,202.2,2.81,48.4,11.8,2026-05-26 02:14:27.778454,25
W0259,L3,deposit,D2,R301,14.0,2.4,174.9,3.06,53.0,11.7,2026-05-26 03:02:15.323060,25
W0259,L3,implant,I2,R401,7.9,2.8,217.7,2.96,51.0,10.3,2026-05-26 00:23:19.612074,25
W0260,L3,litho,C3,R102,9.9,2.2,213.3,3.08,40.0,3.9,2026-05-26 17:28:28.431016,25
W0260,L3,etch,E1,R201,8.1,1.9,179.3,3.09,40.9,10.7,2026-05-26 12:37:00.121635,25
W0260,L3,deposit,D1,R301,13.8,2.1,207.8,2.83,43.7,4.7,2026-05-26 10:58:55.981892,25
W0260,L3,implant,I2,R401,8.9,2.9,216.6,2.82,47.3,6.7,2026-05-26 10:11:59.613255,25
W0261,L3,litho,C1,R101,8.2,0.5,167.1,2.95,41.8,7.1,2026-05-27 07:52:06.949126,26
W0261,L3,etch,E2,R201,10.0,0.8,196.7,2.82,59.0,6.5,2026-05-27 04:40:34.973769,26
W0261,L3,deposit,D2,R301,6.5,2.8,211.9,3.11,52.3,2.2,2026-05-27 00:47:57.838659,26
W0261,L3,implant,I2,R401,6.9,1.9,175.1,2.9,53.5,4.9,2026-05-27 19:50:06.027337,26
W0262,L3,litho,C2,R101,9.1,2.9,209.0,3.02,54.5,10.4,2026-05-27 10:34:10.854405,26
W0262,L3,etch,E1,R201,6.0,2.2,192.2,2.93,52.8,3.1,2026-05-27 09:00:15.132387,26
W0262,L3,deposit,D2,R301,9.2,2.5,217.7,3.06,58.1,3.7,2026-05-27 04:32:55.159974,26
W0262,L3,implant,I1,R401,5.6,2.3,198.2,3.15,42.8,9.6,2026-05-27 01:11:32.506193,26
W0263,L3,litho,C2,R101,13.0,1.2,204.4,2.92,48.3,10.6,2026-05-27 19:55:16.506240,26
W0263,L3,etch,E2,R202,5.5,0.8,187.5,2.92,55.7,6.2,2026-05-27 05:13:41.989452,26
W0263,L3,deposit,D2,R301,10.6,0.7,187.5,2.8,50.1,5.7,2026-05-27 11:49:45.170137,26
W0263,L3,implant,I2,R401,8.3,0.9,164.0,2.95,40.6,9.1,2026-05-27 18:38:01.869645,26
W0264,L2,litho,C1,R101,7.8,2.0,180.9,3.0,42.4,4.5,2026-05-27 15:02:58.606828,26
W0264,L2,etch,E2,R201,7.0,1.2,165.4,2.94,59.2,5.5,2026-05-27 01:22:50.202200,26
W0264,L2,deposit,D2,R301,8.9,1.2,177.7,2.89,58.1,4.6,2026-05-27 18:24:49.423986,26
W0264,L2,implant,I1,R401,10.9,1.1,194.5,3.18,46.4,5.7,2026-05-27 07:58:03.379700,26
W0265,L3,litho,C2,R102,9.6,1.1,195.3,2.83,59.6,2.7,2026-05-27 01:30:29.842673,26
W0265,L3,etch,E1,R202,7.5,2.4,161.9,2.84,53.4,6.8,2026-05-27 15:58:02.549173,26
W0265,L3,deposit,D1,R301,14.9,3.0,163.7,2.93,43.5,11.0,2026-05-27 05:31:10.426906,26
W0265,L3,implant,I2,R401,8.9,2.4,208.6,3.03,50.4,2.8,2026-05-27 12:06:11.105502,26
W0266,L3,litho,C3,R101,6.3,0.7,169.4,2.85,56.9,5.3,2026-05-27 12:47:58.218185,26
W0266,L3,etch,E1,R202,12.8,1.9,212.9,2.92,53.2,2.3,2026-05-27 04:02:10.191525,26
W0266,L3,deposit,D2,R301,14.3,2.9,175.0,2.83,59.6,5.6,2026-05-27 22:14:29.775795,26
W0266,L3,implant,I2,R401,6.7,1.6,204.3,3.03,42.8,6.3,2026-05-27 20:50:05.230302,26
W0267,L3,litho,C3,R101,8.5,1.1,214.3,3.05,60.0,6.7,2026-05-27 06:43:46.090366,26
W0267,L3,etch,E1,R201,8.0,2.0,166.3,3.13,44.4,9.6,2026-05-27 18:44:39.660845,26
W0267,L3,deposit,D2,R301,10.0,1.0,210.0,2.91,42.3,2.4,2026-05-27 10:28:51.830918,26
W0267,L3,implant,I1,R401,8.2,2.9,184.1,3.06,53.7,2.2,2026-05-27 00:16:05.712654,26
W0268,L2,litho,C2,R102,11.5,2.9,196.8,2.86,57.8,6.3,2026-05-27 00:29:26.750749,26
W0268,L2,etch,E2,R202,5.7,1.0,199.2,2.96,53.6,9.7,2026-05-27 07:13:10.517817,26
W0268,L2,deposit,D1,R301,12.7,2.6,187.9,3.13,40.1,10.9,2026-05-27 18:38:05.950005,26
W0268,L2,implant,I1,R401,12.3,1.7,160.4,2.92,55.8,3.8,2026-05-27 13:07:11.283578,26
W0269,L3,litho,C2,R102,10.8,2.8,216.5,2.83,55.5,3.4,2026-05-27 20:03:29.116413,26
W0269,L3,etch,E2,R201,7.4,2.0,208.8,3.16,49.9,11.7,2026-05-27 18:09:49.446858,26
W0269,L3,deposit,D2,R301,10.1,0.8,190.9,2.88,44.8,2.7,2026-05-27 10:04:43.254668,26
W0269,L3,implant,I1,R401,9.7,1.8,211.9,2.9,48.3,8.5,2026-05-27 09:17:30.384565,26
W0270,L2,litho,C1,R101,7.2,2.4,189.8,3.14,57.2,4.7,2026-05-27 20:59:32.023229,26
W0270,L2,etch,E2,R201,6.8,2.2,218.2,2.97,54.5,8.8,2026-05-27 02:55:09.505199,26
W0270,L2,deposit,D2,R301,12.9,2.5,199.6,3.15,40.4,10.7,2026-05-27 10:31:11.388700,26
W0270,L2,implant,I2,R401,13.9,1.4,160.1,3.06,46.8,2.4,2026-05-27 13:18:18.921361,26
W0271,L1,litho,C1,R102,6.4,2.4,198.8,3.04,51.7,11.7,2026-05-28 15:41:59.930821,27
W0271,L1,etch,E1,R201,6.7,0.6,192.7,2.87,40.6,8.7,2026-05-28 03:54:11.412361,27
W0271,L1,deposit,D2,R301,10.0,0.9,177.0,3.18,50.3,3.5,2026-05-28 05:05:31.635701,27
W0271,L1,implant,I2,R401,10.5,1.6,191.1,3.06,52.4,10.3,2026-05-28 14:17:48.356523,27
W0272,L2,litho,C3,R102,8.0,2.8,170.2,2.86,57.6,5.0,2026-05-28 23:49:14.496324,27
W0272,L2,etch,E2,R201,10.3,2.5,190.4,2.84,49.3,7.1,2026-05-28 17:37:15.993860,27
W0272,L2,deposit,D2,R301,8.8,1.4,211.6,2.85,54.5,6.4,2026-05-28 00:22:41.723035,27
W0272,L2,implant,I2,R401,11.7,0.5,199.4,3.15,43.1,7.3,2026-05-28 09:20:27.893632,27
W0273,L2,litho,C3,R102,14.6,0.7,177.4,2.86,45.7,5.2,2026-05-28 04:29:34.679784,27
W0273,L2,etch,E2,R202,10.6,0.6,179.4,2.91,41.4,9.2,2026-05-28 07:17:55.299396,27
W0273,L2,deposit,D2,R301,6.4,0.5,205.3,2.84,58.1,10.7,2026-05-28 22:10:59.470896,27
W0273,L2,implant,I2,R401,10.5,1.0,214.8,3.19,49.1,10.5,2026-05-28 01:01:19.856995,27
W0274,L1,litho,C3,R101,13.0,0.8,179.7,3.14,58.0,7.2,2026-05-28 21:38:30.816114,27
W0274,L1,etch,E1,R201,6.3,1.5,195.3,3.2,59.6,5.4,2026-05-28 01:39:06.478923,27
W0274,L1,deposit,D1,R301,8.7,0.9,212.4,2.96,49.3,2.5,2026-05-28 17:26:06.629540,27
W0274,L1,implant,I1,R401,11.7,1.0,167.1,3.18,47.6,11.1,2026-05-28 04:17:25.263030,27
W0275,L1,litho,C3,R102,14.8,2.9,194.1,3.04,51.6,8.9,2026-05-28 06:25:52.093088,27
W0275,L1,etch,E2,R202,12.2,2.1,211.9,2.85,52.5,11.8,2026-05-28 12:13:55.146897,27
W0275,L1,deposit,D1,R301,7.3,1.7,195.4,3.1,56.2,7.5,2026-05-28 10:57:48.470827,27
W0275,L1,implant,I1,R401,14.9,2.5,197.4,3.15,51.4,7.3,2026-05-28 11:20:43.288643,27
W0276,L3,litho,C2,R101,14.2,1.3,216.8,3.14,47.7,6.5,2026-05-28 21:06:20.654452,27
W0276,L3,etch,E1,R202,12.6,2.9,177.3,2.98,45.2,5.1,2026-05-28 13:53:13.636599,27
W0276,L3,deposit,D2,R301,10.4,2.8,205.3,3.0,40.1,2.1,2026-05-28 00:54:21.781168,27
W0276,L3,implant,I1,R401,9.2,1.3,197.1,2.86,44.7,11.6,2026-05-28 22:32:36.537550,27
W0277,L1,litho,C3,R101,11.4,2.9,161.3,3.07,57.0,4.7,2026-05-28 04:27:17.281456,27
W0277,L1,etch,E1,R202,6.5,3.0,211.7,3.05,53.3,6.8,2026-05-28 08:15:49.423658,27
W0277,L1,deposit,D1,R301,12.5,2.6,205.9,2.81,55.8,2.4,2026-05-28 02:41:28.590678,27
W0277,L1,implant,I1,R401,5.4,1.6,164.0,3.2,55.2,7.8,2026-05-28 13:34:17.426184,27
W0278,L1,litho,C3,R102,10.9,2.3,185.2,2.9,47.1,5.1,2026-05-28 11:24:32.792032,27
W0278,L1,etch,E2,R201,9.6,2.0,190.6,3.13,52.9,11.3,2026-05-28 08:01:05.071733,27
W0278,L1,deposit,D1,R301,7.4,2.8,195.1,3.01,46.0,6.3,2026-05-28 13:11:15.740601,27
W0278,L1,implant,I1,R401,14.5,2.6,170.7,3.1,41.9,9.1,2026-05-28 22:36:51.032497,27
W0279,L2,litho,C3,R101,7.2,2.0,183.6,2.85,44.1,2.2,2026-05-28 14:05:50.163235,27
W0279,L2,etch,E1,R201,12.2,2.0,163.3,3.03,46.4,4.6,2026-05-28 10:32:25.927990,27
W0279,L2,deposit,D1,R301,12.8,0.9,170.4,3.12,54.7,9.3,2026-05-28 19:29:07.823779,27
W0279,L2,implant,I1,R401,6.4,0.7,176.1,2.82,55.4,6.5,2026-05-28 19:55:01.274526,27
W0280,L2,litho,C3,R102,13.2,1.1,209.8,3.17,43.0,11.2,2026-05-28 20:20:44.515384,27
W0280,L2,etch,E2,R201,12.7,1.7,209.9,3.1,45.5,4.9,2026-05-28 18:32:07.406153,27
W0280,L2,deposit,D1,R301,13.7,1.1,194.3,3.11,43.4,6.7,2026-05-28 01:52:34.709059,27
W0280,L2,implant,I2,R401,8.7,2.4,179.7,3.19,45.7,4.8,2026-05-28 07:07:38.852454,27
W0281,L3,litho,C2,R101,8.9,0.6,204.2,2.93,46.0,5.0,2026-05-29 22:30:25.852973,28
W0281,L3,etch,E1,R201,9.0,2.2,179.1,2.83,46.6,6.0,2026-05-29 18:58:17.880011,28
W0281,L3,deposit,D2,R301,10.7,1.3,177.8,2.83,43.0,2.3,2026-05-29 12:39:32.220203,28
W0281,L3,implant,I2,R401,12.7,2.0,218.0,3.09,54.1,7.5,2026-05-29 08:05:39.716942,28
W0282,L1,litho,C2,R101,14.7,2.9,191.9,2.95,41.0,4.5,2026-05-29 17:23:01.737708,28
W0282,L1,etch,E1,R202,5.7,1.5,198.7,3.08,53.3,3.8,2026-05-29 02:35:05.799172,28
W0282,L1,deposit,D1,R301,6.0,2.4,199.0,2.83,59.0,3.7,2026-05-29 16:37:47.526460,28
W0282,L1,implant,I2,R401,6.1,2.1,181.8,2.87,40.2,4.7,2026-05-29 08:22:54.543871,28
W0283,L1,litho,C3,R102,11.1,1.3,192.6,3.07,51.5,5.3,2026-05-29 10:46:32.753251,28
W0283,L1,etch,E2,R202,9.9,1.0,177.8,2.92,46.5,9.6,2026-05-29 17:56:05.669704,28
W0283,L1,deposit,D1,R301,12.6,1.4,211.6,3.07,46.9,6.1,2026-05-29 10:51:51.387948,28
W0283,L1,implant,I1,R401,13.3,1.7,201.6,2.9,57.7,7.4,2026-05-29 00:38:30.923469,28
W0284,L2,litho,C2,R102,8.9,1.3,217.7,2.96,53.3,11.8,2026-05-29 15:37:57.963183,28
W0284,L2,etch,E2,R201,14.4,2.4,198.2,2.82,45.9,10.0,2026-05-29 10:06:16.106482,28
W0284,L2,deposit,D2,R301,10.1,0.9,186.2,3.06,45.1,3.0,2026-05-29 04:17:56.821360,28
W0284,L2,implant,I2,R401,12.8,1.6,193.8,3.02,52.3,8.0,2026-05-29 19:52:52.026560,28
W0285,L1,litho,C2,R102,10.8,0.9,204.4,3.16,45.4,8.6,2026-05-29 02:57:52.277111,28
W0285,L1,etch,E2,R202,7.9,2.3,194.3,3.15,48.5,4.6,2026-05-29 02:41:45.579223,28
W0285,L1,deposit,D1,R301,5.4,2.9,216.3,2.87,40.6,3.1,2026-05-29 16:20:11.115038,28
W0285,L1,implant,I2,R401,14.0,2.0,169.5,2.98,45.1,9.2,2026-05-29 07:08:27.016364,28
W0286,L1,litho,C3,R101,12.4,0.6,176.0,3.0,41.9,10.2,2026-05-29 15:13:07.524113,28
W0286,L1,etch,E2,R201,7.2,1.8,163.4,2.96,57.9,7.9,2026-05-29 14:45:06.063647,28
W0286,L1,deposit,D2,R301,8.6,0.9,183.3,2.94,41.5,9.8,2026-05-29 01:28:29.986600,28
W0286,L1,implant,I2,R401,9.7,1.6,190.3,3.04,41.2,11.4,2026-05-29 02:37:19.733658,28
W0287,L2,litho,C3,R102,12.2,1.1,196.2,2.98,58.9,9.3,2026-05-29 22:22:50.854904,28
W0287,L2,etch,E2,R202,11.3,1.6,205.4,3.11,48.3,6.5,2026-05-29 13:58:42.208478,28
W0287,L2,deposit,D1,R301,14.5,0.8,217.4,2.82,54.2,5.6,2026-05-29 12:18:20.705358,28
W0287,L2,implant,I1,R401,9.9,1.1,163.6,2.88,51.7,11.1,2026-05-29 06:20:21.494941,28
W0288,L1,litho,C1,R101,10.9,0.7,186.9,3.04,43.1,9.8,2026-05-29 16:11:32.886553,28
W0288,L1,etch,E1,R201,12.1,1.8,198.5,3.03,46.2,8.6,2026-05-29 03:39:36.320563,28
W0288,L1,deposit,D1,R301,6.8,2.1,197.7,3.05,40.7,10.1,2026-05-29 00:08:47.742176,28
W0288,L1,implant,I2,R401,7.9,0.8,163.2,2.84,59.7,11.1,2026-05-29 00:40:49.657145,28
W0289,L1,litho,C1,R101,8.2,2.9,167.7,2.93,52.1,10.3,2026-05-29 01:23:15.536795,28
W0289,L1,etch,E1,R201,10.9,2.0,182.8,2.85,53.4,2.5,2026-05-29 01:22:44.294819,28
W0289,L1,deposit,D2,R301,13.0,0.6,191.0,3.06,59.3,3.9,2026-05-29 12:30:47.059295,28
W0289,L1,implant,I2,R401,6.2,1.1,205.3,3.17,48.0,7.7,2026-05-29 19:42:19.807534,28
W0290,L2,litho,C1,R102,13.9,1.4,202.6,3.08,50.2,5.6,2026-05-29 22:26:29.732290,28
W0290,L2,etch,E2,R202,5.8,2.6,214.5,3.14,57.4,10.3,2026-05-29 01:23:28.396779,28
W0290,L2,deposit,D1,R301,12.1,1.5,191.6,3.0,48.2,11.0,2026-05-29 20:25:48.319844,28
W0290,L2,implant,I2,R401,10.5,2.5,211.3,2.94,49.6,6.0,2026-05-29 20:16:04.721126,28
W0291,L3,litho,C2,R102,8.9,0.8,186.2,2.94,54.3,7.3,2026-05-30 22:42:06.532795,29
W0291,L3,etch,E2,R201,8.8,1.2,170.8,3.04,44.0,3.7,2026-05-30 12:32:28.580216,29
W0291,L3,deposit,D2,R301,10.0,1.5,180.0,2.98,42.0,4.3,2026-05-30 00:38:14.528889,29
W0291,L3,implant,I2,R401,13.5,1.0,201.0,2.99,41.7,6.0,2026-05-30 13:38:31.325149,29
W0292,L1,litho,C1,R102,12.0,2.5,191.7,3.03,49.4,4.3,2026-05-30 22:51:35.675433,29
W0292,L1,etch,E1,R201,7.2,2.2,187.7,2.87,54.2,4.7,2026-05-30 14:42:12.421333,29
W0292,L1,deposit,D2,R301,6.1,2.4,190.6,2.88,47.7,3.6,2026-05-30 01:32:43.155303,29
W0292,L1,implant,I1,R401,13.2,1.7,166.5,3.03,58.5,11.3,2026-05-30 03:45:01.494346,29
W0293,L1,litho,C1,R102,7.2,0.5,211.3,2.88,43.0,11.6,2026-05-30 12:43:54.703541,29
W0293,L1,etch,E1,R202,9.0,1.6,206.3,3.15,57.5,2.7,2026-05-30 09:37:42.106098,29
W0293,L1,deposit,D1,R301,10.6,2.7,180.6,3.18,48.4,10.8,2026-05-30 09:57:09.870628,29
W0293,L1,implant,I1,R401,13.4,1.9,202.7,3.05,40.2,7.2,2026-05-30 03:39:20.121885,29
W0294,L3,litho,C2,R102,12.7,2.5,192.7,3.09,48.6,3.2,2026-05-30 04:39:18.737867,29
W0294,L3,etch,E2,R202,12.7,1.3,175.9,2.89,59.2,6.0,2026-05-30 11:36:03.752533,29
W0294,L3,deposit,D1,R301,14.2,0.7,199.0,3.15,43.2,8.8,2026-05-30 00:16:05.014859,29
W0294,L3,implant,I2,R401,13.2,1.3,166.4,3.08,52.4,11.9,2026-05-30 07:08:12.087279,29
W0295,L3,litho,C2,R102,13.2,1.9,215.3,3.07,53.8,10.6,2026-05-30 10:34:48.286056,29
W0295,L3,etch,E1,R201,11.1,2.5,199.2,2.93,56.3,6.5,2026-05-30 00:31:00.664368,29
W0295,L3,deposit,D2,R301,12.1,0.5,169.5,3.19,53.7,4.0,2026-05-30 07:34:03.741312,29
W0295,L3,implant,I2,R401,9.9,2.5,189.2,2.89,43.8,3.3,2026-05-30 15:50:28.926667,29
W0296,L2,litho,C3,R101,14.1,1.0,197.3,2.98,56.6,11.4,2026-05-30 03:35:44.334775,29
W0296,L2,etch,E1,R201,11.1,1.8,194.5,3.14,45.7,7.4,2026-05-30 20:07:03.871469,29
W0296,L2,deposit,D1,R301,11.7,2.0,161.3,3.03,40.5,11.2,2026-05-30 08:26:16.832487,29
W0296,L2,implant,I2,R401,8.1,2.4,202.9,3.0,53.8,9.0,2026-05-30 01:08:19.527226,29
W0297,L3,litho,C1,R102,6.6,1.9,201.7,2.92,43.0,6.7,2026-05-30 05:22:24.796218,29
W0297,L3,etch,E2,R202,11.3,1.1,181.3,2.96,48.2,11.7,2026-05-30 13:17:36.594456,29
W0297,L3,deposit,D1,R301,9.9,1.4,181.3,3.04,42.1,3.2,2026-05-30 02:08:00.543389,29
W0297,L3,implant,I2,R401,9.1,2.2,176.1,2.94,57.1,7.0,2026-05-30 14:42:22.496702,29
W0298,L1,litho,C2,R102,7.1,0.7,210.1,3.14,59.9,6.9,2026-05-30 14:12:50.783996,29
W0298,L1,etch,E2,R202,14.6,1.3,198.8,3.12,57.5,3.6,2026-05-30 17:21:24.887140,29
W0298,L1,deposit,D2,R301,11.7,0.6,179.3,2.99,42.4,11.9,2026-05-30 19:38:15.599929,29
W0298,L1,implant,I2,R401,10.6,2.0,191.0,2.85,49.8,5.9,2026-05-30 09:15:12.584696,29
W0299,L3,litho,C2,R101,13.9,1.6,177.4,3.13,53.0,6.3,2026-05-30 10:06:07.544631,29
W0299,L3,etch,E1,R202,5.0,1.5,166.0,3.1,57.5,8.8,2026-05-30 06:22:48.305985,29
