order_id,region,product_type,price,promotion,noise_index,sales_amount
2658,B,X,41.07,0,68.75,36.85
2659,B,X,36.51,1,46.38,46.29
2660,B,X,30.32,1,55.65,68.81
2661,C,X,31.04,0,48.16,52.19
2662,C,X,26.6,1,49.88,60.68
2663,C,X,32.66,0,47.83,49.24
2664,A,X,29.83,1,58.8,50.76
2665,B,X,34.77,0,45.6,54.26
2666,B,X,24.87,1,49.78,75.96
2667,B,X,28.83,1,37.59,74.93
2668,B,X,31.12,1,50.05,64.74
2669,B,X,37.42,1,43.92,43.18
2670,C,X,31.63,0,45.18,55.24
2671,C,X,25.58,0,48.44,58.33
2672,B,X,33.0,0,55.21,50.27
2673,B,X,36.47,0,54.86,49.07
2674,C,X,25.86,1,55.75,74.03
2675,A,Y,98.48,0,72.14,108.37
2676,B,X,32.21,1,61.79,66.6
2677,B,Y,101.03,1,52.89,123.9
2678,B,X,37.92,0,56.98,56.19
2679,B,X,38.56,0,54.15,41.58
2680,A,Y,86.95,0,68.86,104.62
2681,A,Y,109.27,0,45.56,104.27
2682,A,Y,97.69,0,51.72,104.67
2683,B,X,42.57,1,58.05,31.78
2684,B,X,30.11,0,49.03,60.78
2685,B,X,37.11,0,63.77,53.53
2686,A,Y,93.3,0,65.83,127.26
2687,B,X,36.71,1,46.16,57.31
2688,A,Y,100.93,0,44.81,101.29
2689,B,X,35.39,0,34.73,62.6
2690,B,X,28.94,1,50.06,64.38
2691,B,Y,84.41,0,61.18,128.4
2692,C,X,32.11,1,55.22,60.88
2693,B,Y,104.62,0,47.9,117.21
2694,B,X,22.59,0,56.63,57.56
2695,B,X,37.89,0,43.51,53.22
2696,A,Y,85.06,1,44.86,137.13
2697,B,X,29.64,0,56.09,62.99
2698,C,X,43.94,1,68.2,25.72
2699,C,X,28.15,0,68.24,51.12
2700,C,X,36.78,1,40.03,46.27
2701,A,Y,90.16,0,59.14,106.07
2702,A,X,27.82,1,50.02,57.4
2703,B,X,29.29,0,50.52,59.87
2704,A,Y,82.16,0,69.33,116.87
2705,A,X,37.7,0,59.42,43.2
2706,B,X,27.84,0,58.78,55.69
2707,C,Y,104.7,0,56.85,104.2
2708,B,Y,86.87,0,33.26,134.11
2709,A,Y,85.82,1,64.41,139.3
2710,A,X,37.93,1,45.92,33.76
2711,A,Y,90.28,0,57.45,104.47
2712,B,Y,83.98,0,55.87,133.6
2713,B,X,30.38,1,40.41,67.99
2714,A,Y,101.63,0,44.35,105.68
2715,A,X,35.57,0,49.87,42.67
2716,B,Y,107.43,0,59.0,116.36
2717,A,Y,75.49,0,51.72,121.8
2718,A,Y,90.96,1,56.23,120.53
2719,A,Y,102.55,0,60.97,89.34
2720,B,X,42.68,1,38.67,44.36
2721,A,Y,98.43,0,45.83,107.51
2722,B,X,36.89,0,50.31,48.96
2723,C,X,33.5,0,43.55,45.74
2724,C,X,27.06,0,60.81,55.95
2725,B,X,31.15,0,40.07,59.51
2726,B,X,27.57,0,51.06,61.91
2727,C,X,26.94,0,48.44,41.5
2728,B,X,25.15,1,46.25,71.94
2729,A,Y,96.67,0,41.29,110.49
2730,C,X,28.56,0,63.48,41.02
2731,A,X,36.16,0,33.08,39.95
2732,A,Y,86.46,0,60.62,114.61
2733,B,X,26.0,0,46.99,50.31
2734,A,Y,94.13,0,43.64,115.94
2735,C,Y,108.64,1,52.76,105.83
2736,C,X,32.36,0,58.83,37.44
2737,B,X,40.69,0,53.61,49.87
2738,C,X,30.42,0,52.01,55.63
2739,A,Y,88.2,0,50.1,107.3
2740,B,Y,89.88,0,47.86,119.2
2741,C,X,23.8,1,50.39,60.03
2742,A,Y,94.13,1,52.77,110.05
2743,B,X,41.51,0,48.88,48.78
2744,A,Y,84.95,0,45.89,115.35
2745,B,X,29.76,1,60.41,70.66
2746,B,X,36.95,0,60.95,43.85
2747,B,X,23.84,0,57.77,60.87
2748,A,Y,104.24,0,36.35,103.01
2749,C,X,26.94,0,55.25,53.56
2750,B,X,27.84,0,49.15,54.8
2751,A,X,34.9,0,66.55,47.92
2752,C,X,31.51,0,52.34,37.33
2753,B,X,38.88,0,40.52,55.91
2754,A,Y,97.93,0,32.73,109.41
2755,B,X,29.04,0,54.15,61.73
2756,C,X,42.31,0,33.15,42.81
2757,B,X,33.55,0,48.71,48.99
2758,C,X,36.13,1,43.82,36.0
2759,B,X,33.74,0,49.61,51.29
2760,B,X,39.69,1,37.23,54.71
2761,B,X,28.29,1,39.56,61.61
2762,C,X,32.81,1,42.08,57.05
2763,A,Y,95.94,1,49.23,124.26
2764,C,X,33.37,0,49.52,43.05
2765,A,Y,107.92,0,61.33,111.02
2766,C,X,27.48,0,46.81,55.69
2767,C,X,39.48,0,53.74,32.29
2768,A,Y,97.61,0,45.6,115.1
2769,C,X,35.29,0,55.93,45.81
2770,B,Y,99.33,0,44.71,108.58
2771,B,X,26.44,0,49.82,62.84
2772,B,X,26.67,0,40.78,51.61
2773,C,X,24.86,1,37.55,73.76
2774,C,X,41.15,1,60.14,35.69
2775,A,Y,90.86,0,34.49,102.65
2776,B,Y,90.63,0,37.61,129.91
2777,A,Y,98.77,1,50.3,122.53
2778,A,X,31.65,0,64.57,37.33
2779,C,X,32.26,0,54.51,47.68
2780,B,X,33.39,0,50.83,52.92
2781,C,Y,87.16,0,56.02,127.8
2782,A,X,25.58,0,47.99,45.32
2783,A,Y,105.3,1,39.05,95.09
2784,A,Y,96.43,0,33.87,111.03
2785,A,Y,97.55,0,55.67,107.87
2786,A,Y,87.0,0,52.03,104.27
2787,C,X,30.36,0,51.5,38.64
2788,B,X,32.0,0,48.96,51.01
2789,B,X,37.49,0,42.08,43.2
2790,A,Y,85.41,1,35.87,141.63
2791,A,Y,99.5,0,65.2,104.12
2792,A,Y,96.11,1,61.44,117.22
2793,C,X,36.73,1,70.63,53.05
2794,B,X,31.82,1,47.47,54.64
2795,C,X,35.85,1,48.43,54.11
2796,C,X,25.68,1,42.23,71.18
2797,C,X,35.06,0,65.1,44.73
2798,C,X,28.96,0,43.14,49.18
2799,B,X,38.48,0,28.62,49.4
2800,C,X,27.45,1,62.73,60.68
2801,B,X,35.96,1,38.87,57.16
2802,C,X,31.23,0,48.19,44.36
2803,B,X,26.4,0,68.68,50.04
2804,A,Y,94.36,0,62.85,113.35
2805,C,X,29.4,0,42.75,46.31
2806,C,X,33.84,1,42.54,48.37
2807,A,Y,97.49,0,42.85,116.48
2808,A,X,32.25,0,43.65,48.45
2809,A,Y,79.21,1,50.81,153.32
2810,B,Y,103.28,0,46.79,126.31
2811,B,X,23.25,0,35.23,56.9
2812,C,X,29.57,1,43.97,51.76
2813,A,Y,93.59,0,52.39,106.02
2814,A,Y,96.9,1,53.8,109.47
2815,B,X,32.41,0,45.27,58.37
2816,A,Y,93.0,0,47.13,121.65
2817,B,X,34.24,0,46.94,53.34
2818,B,X,30.23,1,39.51,72.48
2819,B,Y,93.06,1,50.34,128.49
2820,A,Y,92.04,0,42.37,108.52
2821,A,X,40.92,0,67.23,33.59
2822,C,X,34.82,0,40.76,38.84
2823,B,X,32.27,1,62.62,69.05
2824,A,Y,108.05,0,42.86,102.52
2825,B,X,37.0,0,55.56,46.47
2826,B,X,40.19,0,46.25,49.18
2827,A,Y,92.17,0,44.4,114.1
2828,B,X,26.83,0,47.66,61.02
2829,B,X,38.11,0,47.44,55.59
2830,C,X,27.46,0,53.94,53.63
2831,A,Y,101.03,0,47.12,122.76
2832,C,X,38.1,0,55.87,44.02
2833,B,X,27.55,0,37.69,60.11
2834,C,X,33.62,0,53.02,56.55
2835,B,Y,104.91,0,45.63,129.13
2836,C,X,25.0,0,63.58,59.94
2837,A,Y,83.84,0,41.29,117.88
2838,C,X,39.68,0,49.19,35.75
2839,B,X,26.68,0,51.12,57.2
2840,A,Y,92.32,0,43.43,112.22
2841,B,X,41.6,0,57.91,48.59
2842,A,X,35.04,0,55.44,52.59
2843,B,X,31.4,0,56.49,54.53
2844,B,X,34.44,1,50.46,62.34
2845,A,Y,95.29,0,45.15,114.15
2846,C,X,44.0,1,42.01,23.94
2847,B,X,31.65,0,68.01,51.46
2848,A,Y,87.64,0,51.47,117.4
2849,C,X,31.79,0,79.68,35.21
2850,B,X,23.42,0,36.64,60.13
2851,C,X,31.38,0,40.6,51.56
2852,B,X,25.97,1,37.2,72.59
2853,C,Y,99.89,0,46.14,116.11
2854,B,X,33.72,0,49.83,48.08
2855,A,Y,109.78,0,55.12,102.17
2856,C,Y,93.82,0,32.28,106.83
2857,A,X,22.97,0,68.15,45.16
2858,A,Y,110.37,1,57.76,81.12
2859,C,Y,94.04,1,40.04,115.94
2860,B,Y,104.49,0,43.8,131.13
2861,A,Y,91.66,0,21.97,114.47
2862,C,Y,100.92,0,59.69,120.04
2863,C,X,27.68,0,58.25,42.94
2864,B,X,32.65,0,57.2,48.76
2865,B,X,28.39,0,46.66,43.98
2866,A,Y,111.24,1,74.13,92.11
2867,B,X,25.02,0,60.64,57.1
2868,A,Y,97.18,1,60.26,106.44
2869,B,X,33.7,0,49.92,59.13
2870,B,X,35.96,0,26.89,49.43
2871,C,X,37.64,0,46.86,53.83
2872,B,X,19.99,0,59.54,51.09
2873,C,X,35.09,1,57.3,42.11
2874,B,X,34.73,1,60.9,55.04
2875,C,X,31.86,1,37.76,55.52
2876,C,X,31.28,1,34.12,42.84
2877,B,X,33.97,1,35.89,70.34
2878,A,Y,96.53,1,42.13,118.72
2879,A,Y,101.87,0,50.49,104.64
2880,C,X,32.87,0,49.9,56.13
2881,B,X,27.26,0,56.81,51.92
2882,B,X,37.94,0,48.48,54.23
2883,C,X,26.26,0,41.98,45.41
2884,C,X,35.6,0,73.76,47.03
2885,B,X,29.83,0,42.58,66.05
2886,C,X,25.48,0,40.49,55.22
2887,A,Y,94.55,0,75.66,111.67
2888,A,Y,98.08,1,53.0,107.1
2889,A,Y,87.21,0,49.39,111.76
2890,A,Y,96.82,0,40.61,109.92
2891,C,X,34.55,0,49.03,48.43
2892,C,X,32.12,1,51.58,57.48
2893,B,X,29.37,1,36.44,74.32
2894,B,X,27.21,0,53.32,53.72
2895,A,X,29.41,0,38.28,50.24
2896,C,X,42.5,0,58.57,35.65
2897,A,Y,101.25,0,51.15,107.36
2898,A,X,29.21,0,57.26,36.25
2899,B,X,32.56,0,57.29,60.33
2900,A,Y,80.41,0,63.43,108.52
2901,A,Y,93.1,0,44.5,101.78
2902,C,X,36.13,1,45.01,48.97
2903,B,Y,77.83,1,46.78,166.34
2904,C,Y,93.57,0,53.63,111.17
2905,A,Y,93.97,1,46.76,117.79
2906,C,X,30.71,0,42.85,44.27
2907,A,Y,93.86,0,52.82,105.37
2908,C,X,22.54,0,42.34,37.0
2909,A,Y,97.37,1,51.91,122.05
2910,B,X,37.63,1,52.93,47.97
2911,A,Y,113.29,0,48.93,109.04
2912,B,X,34.24,0,54.67,73.09
2913,B,X,33.24,0,46.72,51.43
2914,A,Y,95.41,1,59.47,127.2
2915,A,X,22.84,0,50.95,45.07
2916,B,X,33.74,1,59.01,57.11
2917,A,Y,95.89,0,35.62,93.53
2918,A,Y,97.3,0,57.3,110.75
2919,A,Y,92.75,0,29.61,110.67
2920,A,X,28.33,0,45.69,35.69
2921,B,X,44.51,0,39.62,48.74
2922,C,X,34.33,0,35.82,32.13
2923,B,X,42.51,1,52.18,48.91
2924,B,X,36.42,0,32.77,53.67
2925,C,X,23.33,0,43.57,41.35
2926,C,X,37.46,0,36.95,48.16
2927,A,X,33.91,1,61.93,43.3
2928,A,Y,96.66,0,59.16,118.49
2929,A,Y,97.49,0,46.54,110.88
2930,B,X,38.86,1,58.31,44.1
2931,B,X,37.28,0,44.64,54.77
2932,B,X,30.22,0,66.92,51.35
2933,A,Y,83.92,0,45.22,114.99
2934,C,X,28.76,0,56.3,52.78
2935,A,Y,93.65,0,45.74,119.67
2936,B,X,27.35,1,52.4,72.61
2937,A,Y,88.21,1,49.8,132.1
2938,C,X,38.07,0,46.36,50.04
2939,B,X,33.66,0,67.5,64.84
2940,B,X,28.15,1,53.52,67.08
2941,A,Y,102.14,1,35.08,95.38
2942,B,X,33.85,1,38.51,57.04
2943,C,Y,102.39,0,57.22,114.41
2944,C,X,27.73,1,33.91,66.36
2945,C,X,27.29,0,60.17,52.73
2946,C,X,36.07,1,38.35,44.07
2947,A,Y,85.41,0,42.26,113.79
2948,C,X,30.22,1,43.17,58.55
2949,C,X,34.0,0,54.2,44.65
2950,C,Y,93.34,0,41.54,117.8
2951,A,Y,94.25,0,34.77,101.89
2952,B,X,29.23,0,47.77,47.12
2953,A,X,29.12,1,52.75,64.09
2954,B,X,39.21,0,52.3,50.03
2955,B,X,34.19,0,49.58,60.45
2956,B,X,39.68,0,55.0,53.84
2957,B,X,38.73,0,49.33,45.9
2958,C,X,33.3,0,38.72,47.16
2959,B,X,20.25,0,69.11,62.14
2960,B,X,30.96,0,51.33,48.58
2961,C,X,37.55,0,52.13,34.75
2962,A,Y,96.01,0,56.47,107.23
2963,C,X,38.22,0,33.23,45.68
2964,C,Y,106.33,1,32.4,105.1
2965,B,X,31.36,1,37.73,60.02
2966,B,X,35.47,0,44.3,54.23
2967,C,Y,90.45,0,44.37,121.72
2968,B,Y,101.41,1,26.92,111.22
2969,C,X,38.8,1,55.5,35.68
2970,B,X,36.5,1,38.89,55.52
2971,C,X,25.19,1,64.33,78.26
2972,B,Y,91.19,0,36.92,125.11
2973,C,X,32.29,0,45.57,45.13
2974,C,X,34.46,0,60.24,47.82
2975,C,Y,97.2,1,58.81,113.22
2976,B,X,42.8,1,50.43,42.24
2977,A,Y,92.74,1,29.87,110.1
2978,A,Y,104.04,1,52.33,101.79
2979,A,Y,96.39,1,28.31,115.76
2980,A,Y,92.85,0,49.77,113.15
2981,C,X,33.51,0,73.0,40.51
2982,B,Y,100.09,0,54.22,127.18
2983,C,X,31.82,1,44.07,50.76
2984,C,X,30.89,0,43.39,46.43
2985,B,X,32.71,0,49.1,46.76
2986,C,X,32.97,0,52.84,47.98
2987,C,X,30.16,0,53.31,54.83
2988,C,X,38.19,0,65.13,37.08
2989,B,X,27.05,0,66.24,62.25
2990,C,X,36.04,1,47.84,56.8
2991,B,X,29.45,1,65.85,65.96
2992,A,Y,96.92,0,60.29,114.23
2993,B,X,39.34,0,40.68,39.44
2994,C,Y,97.2,0,69.16,110.65
2995,B,X,33.27,0,60.52,53.43
2996,A,Y,100.52,1,32.11,112.35
2997,C,X,30.77,0,43.41,41.45
2998,B,X,26.4,0,55.89,62.39
2999,C,X,37.92,0,56.32,41.78
3000,A,X,22.25,0,59.53,44.17
