order_id,order_date,region,variant,converted,revenue,session_duration_sec,bounced
O000538,2024-06-01,North,control,0,0.0,341,1
O000539,2024-06-01,North,treatment,0,0.0,226,0
O000540,2024-06-01,West,control,0,0.0,295,0
O000541,2024-06-01,North,treatment,0,0.0,278,0
O000542,2024-06-01,North,treatment,1,22.32,247,0
O000543,2024-06-01,North,treatment,0,0.0,241,0
O000544,2024-06-01,North,treatment,0,0.0,226,1
O000545,2024-06-01,South,treatment,0,0.0,260,0
O000546,2024-06-01,North,control,0,0.0,227,0
O000547,2024-06-01,West,treatment,0,0.0,304,0
O000548,2024-06-01,West,control,0,0.0,265,0
O000549,2024-06-01,North,treatment,0,0.0,262,0
O000550,2024-06-01,North,treatment,0,0.0,303,1
O000551,2024-06-01,South,control,0,0.0,325,0
O000552,2024-06-01,North,treatment,1,7.84,272,0
O000553,2024-06-01,North,treatment,0,0.0,297,1
O000554,2024-06-01,South,control,0,0.0,314,1
O000555,2024-06-01,South,treatment,0,0.0,272,1
O000556,2024-06-01,South,control,0,0.0,347,0
O000557,2024-06-01,North,treatment,0,0.0,249,0
O000558,2024-06-01,North,treatment,0,0.0,247,1
O000559,2024-06-01,North,treatment,0,0.0,234,0
O000560,2024-06-01,South,treatment,0,0.0,245,0
O000561,2024-06-01,South,treatment,0,0.0,261,1
O000562,2024-06-01,North,treatment,0,0.0,254,0
O000563,2024-06-01,South,control,0,0.0,298,0
O000564,2024-06-01,North,treatment,0,0.0,212,0
O000565,2024-06-01,West,treatment,0,0.0,228,0
O000566,2024-06-01,North,control,0,0.0,322,0
O000567,2024-06-01,North,control,1,23.61,316,0
O000568,2024-06-01,West,treatment,1,12.02,293,1
O000569,2024-06-01,West,treatment,0,0.0,270,1
O000570,2024-06-01,South,control,0,0.0,288,0
O000571,2024-06-01,North,control,0,0.0,285,0
O000572,2024-06-01,South,control,0,0.0,312,0
O000573,2024-06-01,North,control,0,0.0,296,1
O000574,2024-06-01,South,control,0,0.0,304,1
O000575,2024-06-01,North,treatment,1,17.3,226,0
O000576,2024-06-01,North,control,0,0.0,303,0
O000577,2024-06-01,South,treatment,0,0.0,263,1
O000578,2024-06-01,South,treatment,0,0.0,195,0
O000579,2024-06-01,South,control,0,0.0,314,1
O000580,2024-06-01,West,treatment,0,0.0,257,0
O000581,2024-06-01,North,treatment,0,0.0,265,1
O000582,2024-06-01,South,treatment,0,0.0,283,0
O000583,2024-06-01,West,control,0,0.0,269,1
O000584,2024-06-01,North,treatment,0,0.0,293,0
O000585,2024-06-01,West,control,0,0.0,355,1
O000586,2024-06-01,North,treatment,0,0.0,244,1
O000587,2024-06-01,South,treatment,0,0.0,225,0
O000588,2024-06-01,West,treatment,0,0.0,258,0
O000589,2024-06-01,North,control,1,21.82,319,0
O000590,2024-06-01,South,control,0,0.0,235,1
O000591,2024-06-01,South,treatment,0,0.0,221,1
O000592,2024-06-01,North,control,0,0.0,294,0
O000593,2024-06-01,South,control,0,0.0,296,1
O000594,2024-06-01,North,control,0,0.0,318,1
O000595,2024-06-01,South,control,1,21.13,336,1
O000596,2024-06-01,South,control,0,0.0,254,1
O000597,2024-06-01,North,treatment,0,0.0,217,1
O000598,2024-06-01,North,treatment,0,0.0,229,1
O000599,2024-06-01,North,treatment,0,0.0,226,0
O000600,2024-06-01,North,treatment,1,15.78,244,1
O000601,2024-06-01,South,treatment,0,0.0,274,0
O000602,2024-06-01,West,control,0,0.0,349,1
O000603,2024-06-01,North,treatment,0,0.0,271,0
O000604,2024-06-01,West,treatment,0,0.0,251,0
O000605,2024-06-01,South,control,0,0.0,361,0
O000606,2024-06-01,South,treatment,0,0.0,180,0
O000607,2024-06-01,West,control,0,0.0,313,0
O000608,2024-06-01,South,control,0,0.0,375,1
O000609,2024-06-01,South,control,0,0.0,283,1
O000610,2024-06-01,West,control,0,0.0,301,1
O000611,2024-06-01,North,treatment,0,0.0,256,0
O000612,2024-06-01,North,treatment,0,0.0,184,1
O000613,2024-06-01,South,control,0,0.0,323,0
O000614,2024-06-01,North,control,1,15.86,325,0
O000615,2024-06-01,North,treatment,0,0.0,217,1
O000616,2024-06-01,South,control,0,0.0,299,0
O000617,2024-06-01,North,treatment,1,14.88,278,0
O000618,2024-06-01,West,control,0,0.0,349,0
O000619,2024-06-01,North,treatment,0,0.0,217,0
O000620,2024-06-01,North,treatment,1,45.68,249,1
O000621,2024-06-01,North,treatment,1,6.18,238,0
O000622,2024-06-01,West,control,0,0.0,279,1
O000623,2024-06-01,West,control,0,0.0,294,0
O000624,2024-06-01,North,control,0,0.0,231,1
O000625,2024-06-01,South,control,0,0.0,312,0
O000626,2024-06-01,North,control,0,0.0,270,0
O000627,2024-06-01,North,treatment,0,0.0,243,1
O000628,2024-06-01,West,treatment,0,0.0,237,1
O000629,2024-06-01,North,treatment,0,0.0,249,0
O000630,2024-06-01,North,control,0,0.0,276,1
O000631,2024-06-01,South,control,0,0.0,324,0
O000632,2024-06-01,South,treatment,1,57.66,264,0
O000633,2024-06-01,South,control,0,0.0,322,1
O000634,2024-06-01,North,treatment,1,22.6,261,0
O000635,2024-06-01,West,control,1,49.35,303,0
O000636,2024-06-01,North,control,0,0.0,352,1
O000637,2024-06-01,North,treatment,0,0.0,286,0
O000638,2024-06-01,West,control,0,0.0,270,0
O000639,2024-06-01,West,control,1,4.62,283,0
O000640,2024-06-01,North,control,0,0.0,312,0
O000641,2024-06-01,West,control,0,0.0,273,0
O000642,2024-06-01,North,treatment,0,0.0,268,0
O000643,2024-06-01,South,control,0,0.0,322,0
O000644,2024-06-01,North,treatment,0,0.0,210,0
O000645,2024-06-01,West,control,0,0.0,344,0
O000646,2024-06-01,North,treatment,0,0.0,299,1
O000647,2024-06-01,North,control,0,0.0,312,0
O000648,2024-06-01,South,control,0,0.0,354,1
O000649,2024-06-01,North,treatment,0,0.0,314,0
O000650,2024-06-01,South,treatment,0,0.0,256,0
O000651,2024-06-01,North,treatment,1,48.47,232,1
O000652,2024-06-01,North,control,0,0.0,284,0
O000653,2024-06-01,West,control,0,0.0,273,1
O000654,2024-06-01,North,treatment,0,0.0,251,1
O000655,2024-06-01,West,control,1,39.54,250,0
O000656,2024-06-01,North,control,0,0.0,235,1
O000657,2024-06-01,South,control,0,0.0,321,0
O000658,2024-06-01,West,control,0,0.0,285,1
O000659,2024-06-01,North,control,0,0.0,281,1
O000660,2024-06-01,South,control,0,0.0,261,1
O000661,2024-06-01,North,control,1,64.78,301,0
O000662,2024-06-01,South,treatment,0,0.0,223,0
O000663,2024-06-01,North,treatment,0,0.0,285,1
O000664,2024-06-01,South,control,0,0.0,336,0
O000665,2024-06-01,West,control,0,0.0,324,1
O000666,2024-06-01,South,treatment,0,0.0,241,0
O000667,2024-06-01,West,control,0,0.0,304,1
O000668,2024-06-01,North,treatment,0,0.0,249,0
O000669,2024-06-01,North,control,0,0.0,271,1
O000670,2024-06-01,West,control,0,0.0,295,1
O000671,2024-06-01,North,treatment,0,0.0,201,1
O000672,2024-06-01,North,treatment,0,0.0,212,1
O000673,2024-06-01,South,treatment,0,0.0,314,1
O000674,2024-06-01,West,control,0,0.0,309,1
O000675,2024-06-01,North,treatment,0,0.0,279,0
O000676,2024-06-01,North,treatment,0,0.0,243,1
O000677,2024-06-01,North,treatment,0,0.0,309,0
O000678,2024-06-01,North,treatment,1,10.82,211,0
O000679,2024-06-01,North,treatment,0,0.0,242,0
O000680,2024-06-01,North,control,0,0.0,286,1
O000681,2024-06-01,North,treatment,0,0.0,215,1
O000682,2024-06-01,West,treatment,0,0.0,262,0
O000683,2024-06-01,West,treatment,0,0.0,283,0
O000684,2024-06-01,North,control,1,35.68,297,0
O000685,2024-06-01,West,control,0,0.0,305,0
O000686,2024-06-01,North,treatment,0,0.0,281,1
O000687,2024-06-01,North,control,0,0.0,306,0
O000688,2024-06-01,West,treatment,1,77.25,333,1
O000689,2024-06-01,North,treatment,0,0.0,243,1
O000690,2024-06-01,North,treatment,0,0.0,303,0
O000691,2024-06-01,West,control,1,9.67,291,1
O000692,2024-06-01,North,control,0,0.0,305,1
O000693,2024-06-01,West,control,0,0.0,304,1
O000694,2024-06-01,North,treatment,0,0.0,267,1
O000695,2024-06-01,South,control,0,0.0,318,0
O000696,2024-06-01,North,treatment,0,0.0,228,1
O000697,2024-06-01,West,treatment,0,0.0,244,1
O000698,2024-06-01,South,control,0,0.0,295,1
O000699,2024-06-01,North,control,0,0.0,286,0
O000700,2024-06-01,West,control,1,57.51,278,1
O000701,2024-06-01,South,control,0,0.0,327,1
O000702,2024-06-01,West,control,1,121.8,321,1
O000703,2024-06-01,West,treatment,1,37.21,315,1
O000704,2024-06-01,South,treatment,0,0.0,314,0
O000705,2024-06-01,West,control,0,0.0,226,0
O000706,2024-06-01,South,control,0,0.0,345,1
O000707,2024-06-01,South,treatment,0,0.0,284,0
O000708,2024-06-01,West,control,0,0.0,344,1
O000709,2024-06-01,West,control,0,0.0,297,0
O000710,2024-06-01,South,treatment,0,0.0,235,0
O000711,2024-06-01,West,control,1,2.18,321,1
O000712,2024-06-01,South,control,1,27.06,303,0
O000713,2024-06-01,West,treatment,1,23.92,217,0
O000714,2024-06-01,North,treatment,0,0.0,220,1
O000715,2024-06-01,West,treatment,0,0.0,238,1
O000716,2024-06-01,West,control,0,0.0,289,0
O000717,2024-06-01,South,control,0,0.0,307,1
O000718,2024-06-01,South,treatment,0,0.0,200,0
O000719,2024-06-01,South,control,1,10.5,299,0
O000720,2024-06-01,North,treatment,0,0.0,271,0
O000721,2024-06-01,North,treatment,0,0.0,298,1
O000722,2024-06-01,South,control,0,0.0,317,0
O000723,2024-06-01,South,control,1,17.05,257,0
O000724,2024-06-01,North,treatment,0,0.0,265,0
O000725,2024-06-01,West,control,0,0.0,337,1
O000726,2024-06-01,South,treatment,0,0.0,260,0
O000727,2024-06-01,North,control,0,0.0,245,0
O000728,2024-06-01,West,control,0,0.0,341,0
O000729,2024-06-01,West,control,0,0.0,277,1
O000730,2024-06-01,South,treatment,0,0.0,257,1
O000731,2024-06-01,South,control,0,0.0,313,0
O000732,2024-06-01,South,treatment,0,0.0,253,0
O000733,2024-06-01,South,treatment,0,0.0,223,1
O000734,2024-06-01,North,treatment,0,0.0,247,1
O000735,2024-06-01,North,control,0,0.0,303,0
O000736,2024-06-01,North,treatment,0,0.0,238,0
O000737,2024-06-01,North,control,0,0.0,292,1
O000738,2024-06-01,West,control,0,0.0,293,0
O000739,2024-06-01,West,control,0,0.0,247,0
O000740,2024-06-01,North,treatment,1,8.34,319,0
O000741,2024-06-01,North,control,0,0.0,297,1
O000742,2024-06-01,North,treatment,0,0.0,202,1
O000743,2024-06-01,West,control,0,0.0,315,0
O000744,2024-06-01,North,treatment,0,0.0,257,0
O000745,2024-06-01,North,treatment,0,0.0,225,0
O000746,2024-06-01,North,control,1,30.44,281,0
O000747,2024-06-01,South,treatment,0,0.0,283,0
O000748,2024-06-01,North,control,0,0.0,296,1
O000749,2024-06-01,West,control,0,0.0,300,1
O000750,2024-06-01,North,control,1,54.37,316,0
O000751,2024-06-01,South,control,0,0.0,341,1
O000752,2024-06-01,North,control,0,0.0,332,0
O000753,2024-06-01,West,control,0,0.0,294,1
O000754,2024-06-01,West,control,1,151.56,289,1
O000755,2024-06-01,North,treatment,0,0.0,269,0
O000756,2024-06-01,North,control,1,16.9,228,0
O000757,2024-06-01,North,treatment,0,0.0,261,1
O000758,2024-06-01,North,treatment,0,0.0,270,0
O000759,2024-06-01,South,treatment,0,0.0,287,0
O000760,2024-06-01,North,control,0,0.0,327,0
O000761,2024-06-01,West,control,0,0.0,343,0
O000762,2024-06-01,North,control,0,0.0,299,0
O000763,2024-06-01,North,control,0,0.0,314,0
O000764,2024-06-01,South,control,0,0.0,316,1
O000765,2024-06-01,South,control,0,0.0,337,0
O000766,2024-06-01,North,control,0,0.0,287,0
O000767,2024-06-01,North,treatment,1,3.09,263,0
O000768,2024-06-01,North,control,0,0.0,305,0
O000769,2024-06-01,North,treatment,0,0.0,252,0
O000770,2024-06-01,South,control,0,0.0,326,0
O000771,2024-06-01,North,treatment,0,0.0,312,1
O000772,2024-06-01,North,control,0,0.0,308,1
O000773,2024-06-01,West,control,0,0.0,327,1
O000774,2024-06-01,North,treatment,0,0.0,281,1
O000775,2024-06-01,North,control,1,21.65,282,1
O000776,2024-06-01,South,control,1,21.72,312,0
O000777,2024-06-01,South,control,0,0.0,304,0
O000778,2024-06-01,South,treatment,0,0.0,258,0
O000779,2024-06-01,South,control,0,0.0,278,1
O000780,2024-06-01,West,control,1,35.74,250,0
O000781,2024-06-01,North,treatment,0,0.0,252,0
O000782,2024-06-01,North,treatment,0,0.0,245,0
O000783,2024-06-01,West,control,0,0.0,367,1
O000784,2024-06-01,North,control,0,0.0,338,0
O000785,2024-06-01,West,treatment,0,0.0,266,0
O000786,2024-06-01,West,treatment,0,0.0,223,1
O000787,2024-06-01,North,treatment,0,0.0,250,0
O000788,2024-06-01,South,control,1,7.6,345,1
O000789,2024-06-01,South,treatment,0,0.0,260,0
O000790,2024-06-01,West,control,1,67.13,303,0
O000791,2024-06-01,West,control,0,0.0,305,0
O000792,2024-06-01,South,treatment,0,0.0,173,1
O000793,2024-06-01,South,control,0,0.0,286,0
O000794,2024-06-01,South,control,0,0.0,335,1
O000795,2024-06-01,West,control,0,0.0,291,1
O000796,2024-06-01,North,treatment,0,0.0,209,0
O000797,2024-06-01,West,control,0,0.0,259,0
O000798,2024-06-01,South,control,0,0.0,333,0
O000799,2024-06-01,North,control,0,0.0,311,0
O000800,2024-06-01,South,control,0,0.0,314,1
O000801,2024-07-01,North,control,0,0.0,212,0
O000802,2024-07-01,South,treatment,0,0.0,268,0
O000803,2024-07-01,North,control,0,0.0,280,1
O000804,2024-07-01,North,treatment,0,0.0,297,0
O000805,2024-07-01,South,control,0,0.0,239,1
O000806,2024-07-01,South,control,1,31.02,328,0
O000807,2024-07-01,North,treatment,0,0.0,293,0
O000808,2024-07-01,West,control,0,0.0,285,0
O000809,2024-07-01,West,control,0,0.0,307,1
O000810,2024-07-01,North,treatment,0,0.0,235,0
O000811,2024-07-01,North,control,0,0.0,267,0
O000812,2024-07-01,North,control,0,0.0,283,0
O000813,2024-07-01,West,treatment,0,0.0,273,1
O000814,2024-07-01,North,control,0,0.0,270,0
O000815,2024-07-01,North,control,0,0.0,274,1
O000816,2024-07-01,North,treatment,0,0.0,288,1
O000817,2024-07-01,South,control,0,0.0,267,1
O000818,2024-07-01,North,control,1,65.41,282,0
O000819,2024-07-01,South,control,0,0.0,312,1
O000820,2024-07-01,North,treatment,0,0.0,246,0
O000821,2024-07-01,North,control,0,0.0,303,1
O000822,2024-07-01,North,control,1,90.21,225,0
O000823,2024-07-01,North,treatment,0,0.0,252,1
O000824,2024-07-01,North,treatment,1,23.53,219,0
O000825,2024-07-01,North,treatment,0,0.0,235,1
O000826,2024-07-01,North,control,0,0.0,292,1
O000827,2024-07-01,West,treatment,0,0.0,247,1
O000828,2024-07-01,West,control,0,0.0,297,1
O000829,2024-07-01,South,control,0,0.0,245,0
O000830,2024-07-01,North,treatment,0,0.0,225,0
O000831,2024-07-01,West,control,0,0.0,269,1
O000832,2024-07-01,South,treatment,0,0.0,262,0
O000833,2024-07-01,North,treatment,1,55.99,256,1
O000834,2024-07-01,South,treatment,0,0.0,263,1
O000835,2024-07-01,North,treatment,0,0.0,225,1
O000836,2024-07-01,South,control,0,0.0,258,0
O000837,2024-07-01,North,treatment,0,0.0,214,1
O000838,2024-07-01,North,treatment,0,0.0,259,0
O000839,2024-07-01,West,treatment,0,0.0,265,0
O000840,2024-07-01,South,control,0,0.0,311,0
O000841,2024-07-01,North,treatment,1,76.5,241,1
O000842,2024-07-01,North,control,1,39.12,301,0
O000843,2024-07-01,North,control,0,0.0,289,1
O000844,2024-07-01,West,treatment,0,0.0,241,0
O000845,2024-07-01,West,control,0,0.0,289,0
O000846,2024-07-01,North,control,1,40.32,307,0
O000847,2024-07-01,West,control,0,0.0,261,0
O000848,2024-07-01,South,control,0,0.0,241,1
O000849,2024-07-01,North,treatment,0,0.0,218,0
O000850,2024-07-01,West,control,0,0.0,326,1
O000851,2024-07-01,South,control,0,0.0,287,0
O000852,2024-07-01,North,control,0,0.0,249,0
O000853,2024-07-01,North,treatment,0,0.0,242,0
O000854,2024-07-01,North,treatment,0,0.0,293,1
O000855,2024-07-01,West,control,0,0.0,306,1
O000856,2024-07-01,North,control,0,0.0,253,0
O000857,2024-07-01,North,control,1,8.74,258,0
O000858,2024-07-01,North,control,0,0.0,367,1
O000859,2024-07-01,North,control,0,0.0,289,0
O000860,2024-07-01,West,control,0,0.0,269,0
O000861,2024-07-01,North,control,0,0.0,342,1
O000862,2024-07-01,North,treatment,0,0.0,222,0
O000863,2024-07-01,North,treatment,0,0.0,257,0
O000864,2024-07-01,North,treatment,1,29.86,237,0
O000865,2024-07-01,North,treatment,0,0.0,216,1
O000866,2024-07-01,West,treatment,0,0.0,221,0
O000867,2024-07-01,South,control,0,0.0,262,0
O000868,2024-07-01,South,treatment,0,0.0,211,0
O000869,2024-07-01,North,treatment,0,0.0,236,0
O000870,2024-07-01,West,control,0,0.0,305,0
O000871,2024-07-01,North,control,0,0.0,351,0
O000872,2024-07-01,South,control,0,0.0,290,1
O000873,2024-07-01,South,control,0,0.0,304,1
O000874,2024-07-01,North,control,0,0.0,295,0
O000875,2024-07-01,West,treatment,1,40.38,330,1
O000876,2024-07-01,South,control,0,0.0,341,1
O000877,2024-07-01,West,treatment,0,0.0,287,0
O000878,2024-07-01,North,treatment,0,0.0,230,1
O000879,2024-07-01,North,treatment,0,0.0,304,1
O000880,2024-07-01,South,treatment,1,73.03,214,1
O000881,2024-07-01,North,treatment,0,0.0,235,0
O000882,2024-07-01,West,control,0,0.0,314,1
O000883,2024-07-01,North,treatment,0,0.0,238,1
O000884,2024-07-01,West,control,0,0.0,291,1
O000885,2024-07-01,West,treatment,1,14.48,260,1
O000886,2024-07-01,North,control,1,21.98,339,1
O000887,2024-07-01,North,treatment,0,0.0,229,1
O000888,2024-07-01,North,treatment,1,3.47,231,1
O000889,2024-07-01,North,control,1,38.3,340,0
O000890,2024-07-01,North,control,1,7.05,330,0
O000891,2024-07-01,North,treatment,0,0.0,277,1
O000892,2024-07-01,West,treatment,0,0.0,260,0
O000893,2024-07-01,North,control,0,0.0,290,0
O000894,2024-07-01,North,control,0,0.0,280,1
O000895,2024-07-01,North,treatment,0,0.0,246,0
O000896,2024-07-01,South,control,0,0.0,243,0
O000897,2024-07-01,North,control,0,0.0,312,1
O000898,2024-07-01,West,control,0,0.0,354,1
O000899,2024-07-01,West,control,0,0.0,256,1
O000900,2024-07-01,South,control,0,0.0,344,1
O000901,2024-07-01,North,control,0,0.0,271,0
O000902,2024-07-01,West,control,0,0.0,262,0
O000903,2024-07-01,South,control,0,0.0,303,0
O000904,2024-07-01,North,treatment,0,0.0,277,0
O000905,2024-07-01,West,control,0,0.0,307,1
O000906,2024-07-01,South,treatment,0,0.0,266,1
O000907,2024-07-01,South,control,0,0.0,257,0
O000908,2024-07-01,North,treatment,0,0.0,261,1
O000909,2024-07-01,South,treatment,0,0.0,198,1
O000910,2024-07-01,North,treatment,0,0.0,247,0
O000911,2024-07-01,West,treatment,1,9.67,208,1
O000912,2024-07-01,North,treatment,0,0.0,248,1
O000913,2024-07-01,North,control,0,0.0,322,0
O000914,2024-07-01,North,treatment,0,0.0,241,1
O000915,2024-07-01,North,treatment,1,86.05,260,1
O000916,2024-07-01,West,control,0,0.0,336,0
O000917,2024-07-01,West,treatment,0,0.0,267,0
O000918,2024-07-01,North,treatment,0,0.0,210,1
O000919,2024-07-01,West,control,0,0.0,274,1
O000920,2024-07-01,North,control,0,0.0,318,1
O000921,2024-07-01,South,control,0,0.0,300,1
O000922,2024-07-01,North,control,0,0.0,313,1
O000923,2024-07-01,North,treatment,0,0.0,266,0
O000924,2024-07-01,South,treatment,0,0.0,252,1
O000925,2024-07-01,North,treatment,0,0.0,234,0
O000926,2024-07-01,North,treatment,1,5.44,233,0
O000927,2024-07-01,South,control,1,34.29,260,0
O000928,2024-07-01,West,control,0,0.0,274,1
O000929,2024-07-01,North,treatment,1,37.52,236,1
O000930,2024-07-01,North,treatment,1,35.54,234,0
O000931,2024-07-01,North,treatment,1,45.63,275,1
O000932,2024-07-01,North,control,0,0.0,297,0
O000933,2024-07-01,West,treatment,0,0.0,256,0
O000934,2024-07-01,North,treatment,0,0.0,256,1
O000935,2024-07-01,South,treatment,0,0.0,270,0
O000936,2024-07-01,West,control,0,0.0,312,1
O000937,2024-07-01,West,control,0,0.0,321,1
O000938,2024-07-01,North,treatment,0,0.0,277,0
O000939,2024-07-01,North,control,1,28.57,342,0
O000940,2024-07-01,West,treatment,0,0.0,311,1
O000941,2024-07-01,South,control,0,0.0,258,1
O000942,2024-07-01,West,control,0,0.0,320,1
O000943,2024-07-01,North,treatment,0,0.0,217,0
O000944,2024-07-01,North,control,1,28.93,282,1
O000945,2024-07-01,South,control,0,0.0,315,0
O000946,2024-07-01,North,control,0,0.0,338,0
O000947,2024-07-01,West,control,0,0.0,251,0
O000948,2024-07-01,North,treatment,0,0.0,230,1
O000949,2024-07-01,North,control,0,0.0,283,1
O000950,2024-07-01,South,control,0,0.0,260,1
O000951,2024-07-01,South,control,0,0.0,294,0
O000952,2024-07-01,North,treatment,0,0.0,230,0
O000953,2024-07-01,North,control,0,0.0,317,0
O000954,2024-07-01,North,treatment,0,0.0,285,0
O000955,2024-07-01,West,control,0,0.0,302,1
O000956,2024-07-01,North,control,0,0.0,279,1
O000957,2024-07-01,North,treatment,0,0.0,237,0
O000958,2024-07-01,North,treatment,0,0.0,275,0
O000959,2024-07-01,North,control,0,0.0,267,0
O000960,2024-07-01,North,control,1,41.75,270,1
O000961,2024-07-01,North,control,0,0.0,273,0
O000962,2024-07-01,West,control,0,0.0,339,1
O000963,2024-07-01,North,treatment,0,0.0,235,0
O000964,2024-07-01,West,control,0,0.0,289,0
O000965,2024-07-01,West,control,1,39.89,283,1
O000966,2024-07-01,North,control,0,0.0,303,0
O000967,2024-07-01,South,control,0,0.0,285,1
O000968,2024-07-01,North,treatment,0,0.0,250,1
O000969,2024-07-01,West,control,0,0.0,284,0
O000970,2024-07-01,North,treatment,0,0.0,189,1
O000971,2024-07-01,North,treatment,0,0.0,280,0
O000972,2024-07-01,South,control,0,0.0,285,0
O000973,2024-07-01,South,control,0,0.0,309,0
O000974,2024-07-01,North,control,0,0.0,248,0
O000975,2024-07-01,North,control,0,0.0,253,0
O000976,2024-07-01,North,treatment,0,0.0,312,1
O000977,2024-07-01,North,control,1,58.6,336,0
O000978,2024-07-01,West,control,0,0.0,286,0
